Date,Time,Lock Option,Number of Threads,No. of Links Visited
2022-27-05,08.09.32PM,Monitorlock,18,33052
2022-27-05,08.09.38PM,Monitorlock,18,32748
2022-27-05,08.09.43PM,Monitorlock,18,33016
2022-27-05,08.09.48PM,Monitorlock,18,33024
2022-27-05,08.09.52PM,Monitorlock,18,32302
2022-27-05,08.09.57PM,Monitorlock,18,33191
2022-27-05,08.10.02PM,Monitorlock,18,32878
2022-27-05,08.10.16PM,Monitorlock,18,32867
2022-27-05,08.10.22PM,Monitorlock,18,32752
2022-27-05,08.10.27PM,Monitorlock,18,32534
2022-27-05,08.10.41PM,Monitorlock,19,32239
2022-27-05,08.10.46PM,Monitorlock,19,32926
2022-27-05,08.10.51PM,Monitorlock,19,32652
2022-27-05,08.10.56PM,Monitorlock,19,32556
2022-27-05,08.11.01PM,Monitorlock,19,32393
2022-27-05,08.11.06PM,Monitorlock,19,33049
2022-27-05,08.11.11PM,Monitorlock,19,33042
2022-27-05,08.11.16PM,Monitorlock,19,32928
2022-27-05,08.11.21PM,Monitorlock,19,32595
2022-27-05,08.11.27PM,Monitorlock,19,32845
2022-27-05,08.11.58PM,Monitorlock,20,32671
2022-27-05,08.12.04PM,Monitorlock,20,32789
2022-27-05,08.12.09PM,Monitorlock,20,32686
2022-27-05,08.12.14PM,Monitorlock,20,32440
2022-27-05,08.12.19PM,Monitorlock,20,32819
2022-27-05,08.12.24PM,Monitorlock,20,32634
2022-27-05,08.12.29PM,Monitorlock,20,32669
2022-27-05,08.12.34PM,Monitorlock,20,32746
2022-27-05,08.12.39PM,Monitorlock,20,32555
2022-27-05,08.12.44PM,Monitorlock,20,32736
2022-27-05,08.13.10PM,Monitorlock,21,32153
2022-27-05,08.13.16PM,Monitorlock,21,32400
2022-27-05,08.13.22PM,Monitorlock,21,32519
2022-27-05,08.13.27PM,Monitorlock,21,32033
2022-27-05,08.13.32PM,Monitorlock,21,32450
2022-27-05,08.13.36PM,Monitorlock,21,32295
2022-27-05,08.13.41PM,Monitorlock,21,32340
2022-27-05,08.13.46PM,Monitorlock,21,32259
2022-27-05,08.13.51PM,Monitorlock,21,32267
2022-27-05,08.13.55PM,Monitorlock,21,31612
2022-27-05,08.14.38PM,Monitorlock,22,32221
2022-27-05,08.17.19PM,Monitorlock,22,32406
2022-27-05,08.17.25PM,Monitorlock,22,32151
2022-27-05,08.17.30PM,Monitorlock,22,32194
2022-27-05,08.17.36PM,Monitorlock,22,32473
2022-27-05,08.17.42PM,Monitorlock,22,32136
2022-27-05,08.17.47PM,Monitorlock,22,32335
2022-27-05,08.17.52PM,Monitorlock,22,32212
2022-27-05,08.17.57PM,Monitorlock,22,31840
2022-27-05,08.18.01PM,Monitorlock,22,32222
2022-27-05,08.18.07PM,Monitorlock,22,32032
2022-27-05,08.18.15PM,Monitorlock,22,32197
2022-27-05,08.19.18PM,Monitorlock,17,33063
2022-27-05,08.19.23PM,Monitorlock,17,32590
2022-27-05,08.19.28PM,Monitorlock,17,32936
2022-27-05,08.19.33PM,Monitorlock,17,33074
2022-27-05,08.19.38PM,Monitorlock,17,32626
2022-27-05,08.19.43PM,Monitorlock,17,33050
2022-27-05,08.19.48PM,Monitorlock,17,32515
2022-27-05,08.19.53PM,Monitorlock,17,32922
2022-27-05,08.19.58PM,Monitorlock,17,32277
2022-27-05,08.20.04PM,Monitorlock,17,33115
2022-27-05,08.20.09PM,Monitorlock,17,32997
2022-27-05,08.20.45PM,Monitorlock,16,33534
2022-27-05,08.20.51PM,Monitorlock,16,33257
2022-27-05,08.20.57PM,Monitorlock,16,33432
2022-27-05,08.21.05PM,Monitorlock,16,33278
2022-27-05,08.21.19PM,Monitorlock,16,32909
2022-27-05,08.21.25PM,Monitorlock,16,33302
2022-27-05,08.21.31PM,Monitorlock,16,33404
2022-27-05,08.21.38PM,Monitorlock,16,33557
2022-27-05,08.21.45PM,Monitorlock,16,33448
2022-27-05,08.21.51PM,Monitorlock,16,32960
2022-27-05,08.22.16PM,Monitorlock,15,33672
2022-27-05,08.22.22PM,Monitorlock,15,33470
2022-27-05,08.22.28PM,Monitorlock,15,33657
2022-27-05,08.22.33PM,Monitorlock,15,33470
2022-27-05,08.22.37PM,Monitorlock,15,33425
2022-27-05,08.22.42PM,Monitorlock,15,33115
2022-27-05,08.22.47PM,Monitorlock,15,33926
2022-27-05,08.22.52PM,Monitorlock,15,33260
2022-27-05,08.22.57PM,Monitorlock,15,33742
2022-27-05,08.23.02PM,Monitorlock,15,33621
2022-27-05,08.23.14PM,Monitorlock,14,33564
2022-27-05,08.23.19PM,Monitorlock,14,33982
2022-27-05,08.23.24PM,Monitorlock,14,33468
2022-27-05,08.23.29PM,Monitorlock,14,33770
2022-27-05,08.23.34PM,Monitorlock,14,34089
2022-27-05,08.23.39PM,Monitorlock,14,33671
2022-27-05,08.23.44PM,Monitorlock,14,33856
2022-27-05,08.23.49PM,Monitorlock,14,33758
2022-27-05,08.23.54PM,Monitorlock,14,33511
2022-27-05,08.23.58PM,Monitorlock,14,34171
2022-27-05,08.24.18PM,Monitorlock,13,33996
2022-27-05,08.24.22PM,Monitorlock,13,33998
2022-27-05,08.24.26PM,Monitorlock,13,34012
2022-27-05,08.24.32PM,Monitorlock,13,33932
2022-27-05,08.24.37PM,Monitorlock,13,33592
2022-27-05,08.24.43PM,Monitorlock,13,34272
2022-27-05,08.24.49PM,Monitorlock,13,33909
2022-27-05,08.24.55PM,Monitorlock,13,34262
2022-27-05,08.25.00PM,Monitorlock,13,34122
2022-27-05,08.25.05PM,Monitorlock,13,33792
2022-27-05,08.26.56PM,Monitorlock,13,33675
2022-27-05,08.27.01PM,Monitorlock,13,32973
2022-27-05,08.27.20PM,Monitorlock,12,34182
2022-27-05,08.27.25PM,Monitorlock,12,34122
2022-27-05,08.27.31PM,Monitorlock,12,34632
2022-27-05,08.27.36PM,Monitorlock,12,34329
2022-27-05,08.36.34PM,Monitorlock,12,33842
2022-27-05,08.36.39PM,Monitorlock,12,34687
2022-27-05,08.36.44PM,Monitorlock,12,33655
2022-27-05,08.36.49PM,Monitorlock,12,34268
2022-27-05,08.36.53PM,Monitorlock,12,33781
2022-27-05,08.36.57PM,Monitorlock,12,33573
2022-27-05,08.37.13PM,Monitorlock,11,34582
2022-27-05,08.37.17PM,Monitorlock,11,34548
2022-27-05,08.37.21PM,Monitorlock,11,34280
2022-27-05,08.37.25PM,Monitorlock,11,34202
2022-27-05,08.37.29PM,Monitorlock,11,34542
2022-27-05,08.37.33PM,Monitorlock,11,34302
2022-27-05,08.37.36PM,Monitorlock,11,33652
2022-27-05,08.37.40PM,Monitorlock,11,33466
2022-27-05,08.37.44PM,Monitorlock,10,34912
2022-27-05,08.37.48PM,Monitorlock,10,34502
2022-27-05,08.37.52PM,Monitorlock,10,34552
2022-27-05,08.37.55PM,Monitorlock,10,34732
2022-27-05,08.37.59PM,Monitorlock,10,34447
2022-27-05,08.38.03PM,Monitorlock,10,34712
2022-27-05,08.38.07PM,Monitorlock,10,34118
2022-27-05,08.38.11PM,Monitorlock,10,34195
2022-27-05,08.38.14PM,Monitorlock,10,33282
2022-27-05,08.38.18PM,Monitorlock,10,34053
2022-27-05,08.38.22PM,Monitorlock,11,34412
2022-27-05,08.38.26PM,Monitorlock,11,33234
2022-27-05,08.38.30PM,Monitorlock,11,34542
2022-27-05,08.38.51PM,Monitorlock,9,34413
2022-27-05,08.38.55PM,Monitorlock,9,34362
2022-27-05,08.38.59PM,Monitorlock,9,34550
2022-27-05,08.39.03PM,Monitorlock,9,34382
2022-27-05,08.39.06PM,Monitorlock,9,34522
2022-27-05,08.39.10PM,Monitorlock,9,35712
2022-27-05,08.39.14PM,Monitorlock,9,35322
2022-27-05,08.39.18PM,Monitorlock,9,35222
2022-27-05,08.39.22PM,Monitorlock,9,34302
2022-27-05,08.39.25PM,Monitorlock,9,35052
2022-27-05,08.39.29PM,Monitorlock,9,34317
2022-27-05,08.39.33PM,Monitorlock,9,34692
2022-27-05,08.39.37PM,Monitorlock,8,35092
2022-27-05,08.39.41PM,Monitorlock,8,35412
2022-27-05,08.39.45PM,Monitorlock,8,35374
2022-27-05,08.39.49PM,Monitorlock,8,35829
2022-27-05,08.39.52PM,Monitorlock,8,35382
2022-27-05,08.39.56PM,Monitorlock,8,35340
2022-27-05,08.40.00PM,Monitorlock,8,35647
2022-27-05,08.40.04PM,Monitorlock,8,35337
2022-27-05,08.40.08PM,Monitorlock,8,35313
2022-27-05,08.40.12PM,Monitorlock,8,35582
2022-27-05,08.40.16PM,Monitorlock,8,33782
2022-27-05,08.40.19PM,Monitorlock,7,36462
2022-27-05,08.40.23PM,Monitorlock,7,36722
2022-27-05,08.40.27PM,Monitorlock,7,35956
2022-27-05,08.40.31PM,Monitorlock,7,35862
2022-27-05,08.40.35PM,Monitorlock,7,36612
2022-27-05,08.40.51PM,Monitorlock,7,35952
2022-27-05,08.40.55PM,Monitorlock,7,36112
2022-27-05,08.40.59PM,Monitorlock,7,36142
2022-27-05,08.41.03PM,Monitorlock,7,35172
2022-27-05,08.41.07PM,Monitorlock,7,36392
2022-27-05,08.41.10PM,Monitorlock,7,35362
2022-27-05,08.41.14PM,Monitorlock,7,35032
2022-27-05,08.41.18PM,Monitorlock,6,35432
2022-27-05,08.41.22PM,Monitorlock,6,36012
2022-27-05,08.41.25PM,Monitorlock,6,36042
2022-27-05,08.41.29PM,Monitorlock,6,36032
2022-27-05,08.41.33PM,Monitorlock,6,35542
2022-27-05,08.41.37PM,Monitorlock,6,36252
2022-27-05,08.41.41PM,Monitorlock,6,35442
2022-27-05,08.41.45PM,Monitorlock,6,35462
2022-27-05,08.41.49PM,Monitorlock,6,34792
2022-27-05,08.41.52PM,Monitorlock,5,37092
2022-27-05,08.41.56PM,Monitorlock,5,36082
2022-27-05,08.42.00PM,Monitorlock,5,36452
2022-27-05,08.42.04PM,Monitorlock,5,35687
2022-27-05,08.42.08PM,Monitorlock,5,36182
2022-27-05,08.42.11PM,Monitorlock,5,36262
2022-27-05,08.42.15PM,Monitorlock,5,36472
2022-27-05,08.42.19PM,Monitorlock,5,34602
2022-27-05,08.42.23PM,Monitorlock,5,35632
2022-27-05,08.42.27PM,Monitorlock,4,36762
2022-27-05,08.42.31PM,Monitorlock,4,36652
2022-27-05,08.42.34PM,Monitorlock,4,37002
2022-27-05,08.42.38PM,Monitorlock,4,36752
2022-27-05,08.42.42PM,Monitorlock,4,36645
2022-27-05,08.42.58PM,Monitorlock,4,36302
2022-27-05,08.43.02PM,Monitorlock,4,36552
2022-27-05,08.43.06PM,Monitorlock,4,36502
2022-27-05,08.43.10PM,Monitorlock,4,35852
2022-27-05,08.43.13PM,Monitorlock,4,35452
2022-27-05,08.43.17PM,Monitorlock,4,35282
2022-27-05,08.43.21PM,Monitorlock,3,36952
2022-27-05,08.43.25PM,Monitorlock,3,36812
2022-27-05,08.43.29PM,Monitorlock,3,35752
2022-27-05,08.43.33PM,Monitorlock,3,36212
2022-27-05,08.43.37PM,Monitorlock,3,36952
2022-27-05,08.43.40PM,Monitorlock,3,35652
2022-27-05,08.43.44PM,Monitorlock,3,36440
2022-27-05,08.43.48PM,Monitorlock,3,36132
2022-27-05,08.43.52PM,Monitorlock,3,35712
2022-27-05,08.43.56PM,Monitorlock,3,35202
2022-27-05,08.44.00PM,Monitorlock,2,35102
2022-27-05,08.44.03PM,Monitorlock,2,35802
2022-27-05,08.44.07PM,Monitorlock,2,36052
2022-27-05,08.44.11PM,Monitorlock,2,36102
2022-27-05,08.44.15PM,Monitorlock,2,34853
2022-27-05,08.44.19PM,Monitorlock,2,34952
2022-27-05,08.44.23PM,Monitorlock,2,34036
2022-27-05,08.44.26PM,Monitorlock,2,33932
2022-27-05,08.44.30PM,Monitorlock,2,33682
2022-27-05,08.44.34PM,Monitorlock,1,32107
2022-27-05,08.44.38PM,Monitorlock,1,33247
2022-27-05,08.44.42PM,Monitorlock,1,32061
2022-27-05,08.44.45PM,Monitorlock,1,32552
2022-27-05,08.44.49PM,Monitorlock,1,33202
2022-27-05,08.45.07PM,Monitorlock,1,32802
2022-27-05,08.45.10PM,Monitorlock,1,33114
2022-27-05,08.45.14PM,Monitorlock,1,32652
2022-27-05,08.45.18PM,Monitorlock,1,32402
2022-27-05,08.45.22PM,Monitorlock,1,32252
2022-27-05,08.45.26PM,Monitorlock,1,31902
2022-27-05,08.45.29PM,Monitorlock,23,32490
2022-27-05,08.45.33PM,Monitorlock,23,31668
2022-27-05,08.45.37PM,Monitorlock,23,32440
2022-27-05,08.45.41PM,Monitorlock,23,32378
2022-27-05,08.45.45PM,Monitorlock,23,32247
2022-27-05,08.45.49PM,Monitorlock,23,32413
2022-27-05,08.45.52PM,Monitorlock,23,32534
2022-27-05,08.45.56PM,Monitorlock,23,32510
2022-27-05,08.46.00PM,Monitorlock,23,32181
2022-27-05,08.46.04PM,Monitorlock,24,32552
2022-27-05,08.46.08PM,Monitorlock,24,31899
2022-27-05,08.46.12PM,Monitorlock,24,32037
2022-27-05,08.46.16PM,Monitorlock,24,32032
2022-27-05,08.46.20PM,Monitorlock,24,31712
2022-27-05,08.46.24PM,Monitorlock,24,31792
2022-27-05,08.46.27PM,Monitorlock,24,32100
2022-27-05,08.46.31PM,Monitorlock,24,32121
2022-27-05,08.46.35PM,Monitorlock,24,31874
2022-27-05,08.47.04PM,Monitorlock,25,32082
2022-27-05,08.47.08PM,Monitorlock,25,32191
2022-27-05,08.47.12PM,Monitorlock,25,32006
2022-27-05,08.47.15PM,Monitorlock,25,31976
2022-27-05,08.47.19PM,Monitorlock,25,32136
2022-27-05,08.47.23PM,Monitorlock,25,31807
2022-27-05,08.47.27PM,Monitorlock,25,31762
2022-27-05,08.47.31PM,Monitorlock,25,32104
2022-27-05,08.47.35PM,Monitorlock,25,32021
2022-27-05,08.47.39PM,Monitorlock,25,30733
2022-27-05,08.47.43PM,Monitorlock,25,31408
2022-27-05,08.47.46PM,Monitorlock,26,32008
2022-27-05,08.47.50PM,Monitorlock,26,32226
2022-27-05,08.47.54PM,Monitorlock,26,31958
2022-27-05,08.47.58PM,Monitorlock,26,32193
2022-27-05,08.48.02PM,Monitorlock,26,32122
2022-27-05,08.48.06PM,Monitorlock,26,32043
2022-27-05,08.48.10PM,Monitorlock,26,32023
2022-27-05,08.48.13PM,Monitorlock,26,31999
2022-27-05,08.48.17PM,Monitorlock,26,32009
2022-27-05,08.48.21PM,Monitorlock,27,31422
2022-27-05,08.48.25PM,Monitorlock,27,31995
2022-27-05,08.48.29PM,Monitorlock,27,31777
2022-27-05,08.48.33PM,Monitorlock,27,31834
2022-27-05,08.48.37PM,Monitorlock,27,32221
2022-27-05,08.48.40PM,Monitorlock,27,32003
2022-27-05,08.48.44PM,Monitorlock,27,31934
2022-27-05,08.48.48PM,Monitorlock,27,32027
2022-27-05,08.48.52PM,Monitorlock,27,32055
2022-27-05,08.48.56PM,Monitorlock,27,31356
2022-27-05,08.49.00PM,Monitorlock,28,32026
2022-27-05,08.49.04PM,Monitorlock,28,31873
2022-27-05,08.49.07PM,Monitorlock,28,31752
2022-27-05,08.49.11PM,Monitorlock,28,31978
2022-27-05,08.49.15PM,Monitorlock,28,31995
2022-27-05,08.49.19PM,Monitorlock,28,32209
2022-27-05,08.49.23PM,Monitorlock,28,31872
2022-27-05,08.49.27PM,Monitorlock,28,31281
2022-27-05,08.49.31PM,Monitorlock,28,30136
2022-27-05,08.49.34PM,Monitorlock,29,31899
2022-27-05,08.49.38PM,Monitorlock,29,32174
2022-27-05,08.49.42PM,Monitorlock,29,31093
2022-27-05,08.49.46PM,Monitorlock,29,31584
2022-27-05,08.49.50PM,Monitorlock,29,31651
2022-27-05,08.49.54PM,Monitorlock,29,31933
2022-27-05,08.49.58PM,Monitorlock,29,31737
2022-27-05,08.50.01PM,Monitorlock,29,31264
2022-27-05,08.50.05PM,Monitorlock,29,32244
2022-27-05,08.50.09PM,Monitorlock,30,31952
2022-27-05,08.50.13PM,Monitorlock,30,30633
2022-27-05,08.51.36PM,Monitorlock,30,31522
2022-27-05,08.51.40PM,Monitorlock,30,31664
2022-27-05,08.51.44PM,Monitorlock,30,31893
2022-27-05,08.51.48PM,Monitorlock,30,31772
2022-27-05,08.51.52PM,Monitorlock,30,31785
2022-27-05,08.51.55PM,Monitorlock,30,31364
2022-27-05,08.51.59PM,Monitorlock,30,30516
2022-27-05,08.52.43PM,Monitorlock,30,31438
2022-27-05,08.58.35PM,Lockfree,1,958
2022-27-05,08.59.05PM,Lockfree,1,988
2022-27-05,08.59.11PM,Lockfree,1,1047
2022-27-05,08.59.17PM,Lockfree,1,988
2022-27-05,08.59.21PM,Lockfree,1,990
2022-27-05,08.59.25PM,Lockfree,1,1011
2022-27-05,08.59.28PM,Lockfree,1,986
2022-27-05,08.59.32PM,Lockfree,1,1047
2022-27-05,08.59.36PM,Lockfree,1,1016
2022-27-05,08.59.40PM,Lockfree,1,984
2022-27-05,09.00.20PM,Semaphorelock,1,31682
2022-27-05,09.00.24PM,Semaphorelock,1,31752
2022-27-05,09.00.28PM,Semaphorelock,1,30602
2022-27-05,09.00.32PM,Semaphorelock,1,31952
2022-27-05,09.00.36PM,Semaphorelock,1,31852
2022-27-05,09.00.40PM,Semaphorelock,1,31652
2022-27-05,09.00.43PM,Semaphorelock,1,31252
2022-27-05,09.00.47PM,Semaphorelock,1,31552
2022-27-05,09.00.51PM,Semaphorelock,1,30952
2022-27-05,09.00.55PM,Semaphorelock,1,31252
2022-27-05,09.00.59PM,Semaphorelock,1,30952
2022-27-05,09.01.10PM,Semaphorelock,2,33102
2022-27-05,09.01.14PM,Semaphorelock,2,33492
2022-27-05,09.01.17PM,Semaphorelock,2,33102
2022-27-05,09.01.21PM,Semaphorelock,2,33902
2022-27-05,09.01.25PM,Semaphorelock,2,33352
2022-27-05,09.01.29PM,Semaphorelock,2,33100
2022-27-05,09.01.33PM,Semaphorelock,2,33569
2022-27-05,09.01.36PM,Semaphorelock,2,33882
2022-27-05,09.01.40PM,Semaphorelock,2,32682
2022-27-05,09.01.44PM,Semaphorelock,2,32202
2022-27-05,09.01.52PM,Lockfree,2,1373
2022-27-05,09.01.56PM,Lockfree,2,1671
2022-27-05,09.02.00PM,Lockfree,2,1578
2022-27-05,09.02.04PM,Lockfree,2,1586
2022-27-05,09.02.07PM,Lockfree,2,1580
2022-27-05,09.02.11PM,Lockfree,2,1550
2022-27-05,09.02.15PM,Lockfree,2,1522
2022-27-05,09.02.19PM,Lockfree,2,1499
2022-27-05,09.02.23PM,Lockfree,2,1491
2022-27-05,09.02.27PM,Lockfree,2,1584
2022-27-05,09.02.30PM,Lockfree,2,1845
2022-27-05,09.02.36PM,Lockfree,3,2080
2022-27-05,09.02.40PM,Lockfree,3,1999
2022-27-05,09.02.44PM,Lockfree,3,2240
2022-27-05,09.02.48PM,Lockfree,3,2145
2022-27-05,09.02.51PM,Lockfree,3,2088
2022-27-05,09.02.55PM,Lockfree,3,2295
2022-27-05,09.02.59PM,Lockfree,3,2150
2022-27-05,09.03.03PM,Lockfree,3,2181
2022-27-05,09.03.07PM,Lockfree,3,2151
2022-27-05,09.03.11PM,Lockfree,3,2266
2022-27-05,09.03.23PM,Semaphorelock,3,34852
2022-27-05,09.03.27PM,Semaphorelock,3,35052
2022-27-05,09.03.30PM,Semaphorelock,3,34452
2022-27-05,09.03.34PM,Semaphorelock,3,34932
2022-27-05,09.03.38PM,Semaphorelock,3,35202
2022-27-05,09.03.42PM,Semaphorelock,3,35162
2022-27-05,09.03.46PM,Semaphorelock,3,34882
2022-27-05,09.03.50PM,Semaphorelock,3,34952
2022-27-05,09.03.54PM,Semaphorelock,3,34942
2022-27-05,09.04.23PM,Lockfree,3,2030
2022-27-05,09.04.27PM,Lockfree,3,2268
2022-27-05,09.04.31PM,Lockfree,3,2117
2022-27-05,09.04.35PM,Lockfree,3,2211
2022-27-05,09.04.38PM,Lockfree,3,2088
2022-27-05,09.04.42PM,Lockfree,3,2146
2022-27-05,09.04.46PM,Lockfree,3,2263
2022-27-05,09.04.50PM,Lockfree,3,2267
2022-27-05,09.04.54PM,Lockfree,3,2265
2022-27-05,09.04.58PM,Lockfree,3,2150
2022-27-05,09.05.01PM,Lockfree,3,2053
2022-27-05,09.05.25PM,Lockfree,4,2771
2022-27-05,09.05.29PM,Lockfree,4,2744
2022-27-05,09.05.33PM,Lockfree,4,2744
2022-27-05,09.05.37PM,Lockfree,4,2626
2022-27-05,09.05.41PM,Lockfree,4,2563
2022-27-05,09.05.45PM,Lockfree,4,2568
2022-27-05,09.05.48PM,Lockfree,4,2630
2022-27-05,09.05.52PM,Lockfree,4,2508
2022-27-05,09.05.56PM,Lockfree,4,2631
2022-27-05,09.06.00PM,Lockfree,4,2655
2022-27-05,09.06.15PM,Semaphorelock,4,34452
2022-27-05,09.06.18PM,Semaphorelock,4,34602
2022-27-05,09.06.22PM,Semaphorelock,4,34652
2022-27-05,09.06.26PM,Semaphorelock,4,34652
2022-27-05,09.06.30PM,Semaphorelock,4,34202
2022-27-05,09.06.34PM,Semaphorelock,4,34452
2022-27-05,09.06.37PM,Semaphorelock,4,35032
2022-27-05,09.06.41PM,Semaphorelock,4,33942
2022-27-05,09.06.45PM,Semaphorelock,4,34702
2022-27-05,09.06.49PM,Semaphorelock,4,34452
