Date,Time,Lock Option,Number of Threads,No. of Links Visited
2022-28-05,09.27.17AM,Semaphorelock,25,28914
2022-28-05,09.27.21AM,Semaphorelock,25,28870
2022-28-05,09.27.24AM,Semaphorelock,25,28842
2022-28-05,09.27.28AM,Semaphorelock,25,28899
2022-28-05,09.27.32AM,Semaphorelock,25,28954
2022-28-05,09.27.35AM,Semaphorelock,25,28903
2022-28-05,09.27.39AM,Semaphorelock,25,28651
2022-28-05,09.27.43AM,Semaphorelock,25,29021
2022-28-05,09.27.47AM,Semaphorelock,25,29042
2022-28-05,09.27.50AM,Semaphorelock,25,28865
2022-28-05,09.27.54AM,Monitorlock,26,29672
2022-28-05,09.27.58AM,Monitorlock,26,30126
2022-28-05,09.28.01AM,Monitorlock,26,29725
2022-28-05,09.28.05AM,Monitorlock,26,29112
2022-28-05,09.28.09AM,Monitorlock,26,29683
2022-28-05,09.28.12AM,Monitorlock,26,29592
2022-28-05,09.28.16AM,Monitorlock,26,29867
2022-28-05,09.28.20AM,Monitorlock,26,29805
2022-28-05,09.28.24AM,Monitorlock,26,29959
2022-28-05,09.28.27AM,Monitorlock,26,29830
2022-28-05,09.28.31AM,Monitorlock,26,30018
2022-28-05,09.28.35AM,Monitorlock,26,29989
2022-28-05,09.28.38AM,Monitorlock,26,30086
2022-28-05,09.28.42AM,Monitorlock,26,29797
2022-28-05,09.28.46AM,Monitorlock,26,30053
2022-28-05,09.28.49AM,Monitorlock,26,29692
2022-28-05,09.28.53AM,Monitorlock,26,29700
2022-28-05,09.28.57AM,Monitorlock,26,29405
2022-28-05,09.29.01AM,Monitorlock,26,29779
2022-28-05,09.29.04AM,Monitorlock,26,28399
2022-28-05,09.29.08AM,Monitorlock,26,29802
2022-28-05,09.29.12AM,Lockfree,27,2894
2022-28-05,09.29.15AM,Lockfree,27,3149
2022-28-05,09.29.19AM,Lockfree,27,3090
2022-28-05,09.29.23AM,Lockfree,27,2869
2022-28-05,09.29.27AM,Lockfree,27,3057
2022-28-05,09.29.31AM,Lockfree,27,2893
2022-28-05,09.29.34AM,Lockfree,27,2941
2022-28-05,09.29.38AM,Lockfree,27,2842
2022-28-05,09.29.42AM,Lockfree,27,2959
2022-28-05,09.29.46AM,Lockfree,27,3131
2022-28-05,09.29.49AM,Lockfree,27,3193
2022-28-05,09.29.53AM,Lockfree,27,3042
2022-28-05,09.29.57AM,Lockfree,27,3038
2022-28-05,09.30.01AM,Lockfree,27,2947
2022-28-05,09.30.04AM,Lockfree,27,2979
2022-28-05,09.30.08AM,Lockfree,27,3059
2022-28-05,09.30.12AM,Lockfree,27,2901
2022-28-05,09.30.16AM,Lockfree,27,3008
2022-28-05,09.30.19AM,Lockfree,27,3006
2022-28-05,09.30.23AM,Lockfree,27,3080
2022-28-05,09.30.27AM,Lockfree,27,2996
2022-28-05,09.30.31AM,Semaphorelock,28,28311
2022-28-05,09.30.34AM,Semaphorelock,28,28734
2022-28-05,09.30.38AM,Semaphorelock,28,28574
2022-28-05,09.30.42AM,Semaphorelock,28,29135
2022-28-05,09.30.46AM,Semaphorelock,28,28665
2022-28-05,09.30.49AM,Semaphorelock,28,28780
2022-28-05,09.30.53AM,Semaphorelock,28,28745
2022-28-05,09.30.57AM,Semaphorelock,28,28289
2022-28-05,09.31.00AM,Semaphorelock,28,28360
2022-28-05,09.31.04AM,Semaphorelock,28,27002
2022-28-05,09.31.08AM,Semaphorelock,28,28620
2022-28-05,09.31.12AM,Semaphorelock,28,28152
2022-28-05,09.31.15AM,Semaphorelock,28,28981
2022-28-05,09.31.19AM,Semaphorelock,28,28624
2022-28-05,09.31.23AM,Semaphorelock,28,28734
2022-28-05,09.31.26AM,Semaphorelock,28,28810
2022-28-05,09.31.30AM,Semaphorelock,28,28690
2022-28-05,09.31.34AM,Semaphorelock,28,28593
2022-28-05,09.31.38AM,Semaphorelock,28,28526
2022-28-05,09.31.41AM,Semaphorelock,28,28384
2022-28-05,09.31.45AM,Semaphorelock,28,28699
2022-28-05,09.31.49AM,Monitorlock,29,29193
2022-28-05,09.31.52AM,Monitorlock,29,29400
2022-28-05,09.31.56AM,Monitorlock,29,29310
2022-28-05,09.32.00AM,Monitorlock,29,29340
2022-28-05,09.32.04AM,Monitorlock,29,29133
2022-28-05,09.32.07AM,Monitorlock,29,29504
2022-28-05,09.32.11AM,Monitorlock,29,29273
2022-28-05,09.32.15AM,Monitorlock,29,28801
2022-28-05,09.32.18AM,Monitorlock,29,29290
2022-28-05,09.32.22AM,Monitorlock,29,29271
2022-28-05,09.32.26AM,Monitorlock,29,29213
2022-28-05,09.32.29AM,Monitorlock,29,29052
2022-28-05,09.32.33AM,Monitorlock,29,29328
2022-28-05,09.32.37AM,Monitorlock,29,29541
2022-28-05,09.32.40AM,Monitorlock,29,29392
2022-28-05,09.32.44AM,Monitorlock,29,28629
2022-28-05,09.32.48AM,Monitorlock,29,29043
2022-28-05,09.32.52AM,Monitorlock,29,29457
2022-28-05,09.32.55AM,Monitorlock,29,28930
2022-28-05,09.32.59AM,Monitorlock,29,29424
2022-28-05,09.33.03AM,Monitorlock,29,29029
2022-28-05,09.33.06AM,Lockfree,30,2792
2022-28-05,09.33.10AM,Lockfree,30,2737
2022-28-05,09.33.14AM,Lockfree,30,2869
2022-28-05,09.33.18AM,Lockfree,30,2955
2022-28-05,09.33.22AM,Lockfree,30,2726
2022-28-05,09.33.25AM,Lockfree,30,968
2022-28-05,09.33.29AM,Lockfree,30,2671
2022-28-05,09.33.33AM,Lockfree,30,2881
2022-28-05,09.33.37AM,Lockfree,30,2735
2022-28-05,09.33.40AM,Lockfree,30,2941
2022-28-05,09.33.44AM,Lockfree,30,2976
2022-28-05,09.33.48AM,Lockfree,30,2730
2022-28-05,09.33.52AM,Lockfree,30,2899
2022-28-05,09.33.55AM,Lockfree,30,2792
2022-28-05,09.33.59AM,Lockfree,30,2947
2022-28-05,09.34.03AM,Lockfree,30,2832
2022-28-05,09.34.07AM,Lockfree,30,2802
2022-28-05,09.34.10AM,Lockfree,30,2942
2022-28-05,09.34.14AM,Lockfree,30,2654
2022-28-05,09.34.18AM,Lockfree,30,2839
2022-28-05,09.34.22AM,Lockfree,30,2679
2022-28-05,09.34.25AM,Semaphorelock,31,28379
2022-28-05,09.34.29AM,Semaphorelock,31,28276
2022-28-05,09.34.33AM,Semaphorelock,31,28271
2022-28-05,09.34.37AM,Semaphorelock,31,28261
2022-28-05,09.34.40AM,Semaphorelock,31,28535
2022-28-05,09.34.44AM,Semaphorelock,31,28419
2022-28-05,09.34.48AM,Semaphorelock,31,28557
2022-28-05,09.34.51AM,Semaphorelock,31,28559
2022-28-05,09.34.55AM,Semaphorelock,31,28154
2022-28-05,09.34.59AM,Semaphorelock,31,28627
2022-28-05,09.35.03AM,Semaphorelock,31,28048
2022-28-05,09.35.06AM,Semaphorelock,31,27410
2022-28-05,09.35.10AM,Semaphorelock,31,28512
2022-28-05,09.35.14AM,Semaphorelock,31,28464
2022-28-05,09.35.17AM,Semaphorelock,31,28478
2022-28-05,09.35.21AM,Semaphorelock,31,28433
2022-28-05,09.35.25AM,Semaphorelock,31,28343
2022-28-05,09.35.29AM,Semaphorelock,31,28480
2022-28-05,09.35.32AM,Semaphorelock,31,28440
2022-28-05,09.35.36AM,Semaphorelock,31,28645
2022-28-05,09.35.40AM,Semaphorelock,31,27913
2022-28-05,09.35.43AM,Monitorlock,32,28519
2022-28-05,09.35.47AM,Monitorlock,32,28661
2022-28-05,09.35.51AM,Monitorlock,32,28707
2022-28-05,09.35.55AM,Monitorlock,32,28549
2022-28-05,09.35.58AM,Monitorlock,32,28801
2022-28-05,09.36.02AM,Monitorlock,32,28713
2022-28-05,09.36.06AM,Monitorlock,32,28874
2022-28-05,09.36.09AM,Monitorlock,32,28637
2022-28-05,09.36.13AM,Monitorlock,32,28384
2022-28-05,09.36.17AM,Monitorlock,32,28737
2022-28-05,09.36.20AM,Monitorlock,32,28417
2022-28-05,09.36.24AM,Monitorlock,32,28529
2022-28-05,09.36.28AM,Monitorlock,32,28670
2022-28-05,09.36.32AM,Monitorlock,32,28599
2022-28-05,09.36.35AM,Monitorlock,32,27913
2022-28-05,09.36.39AM,Monitorlock,32,28332
2022-28-05,09.36.43AM,Monitorlock,32,28131
2022-28-05,09.36.46AM,Monitorlock,32,28827
2022-28-05,09.36.50AM,Monitorlock,32,28756
2022-28-05,09.36.54AM,Monitorlock,32,28768
2022-28-05,09.36.57AM,Monitorlock,32,28962
2022-28-05,09.37.01AM,Lockfree,33,2744
2022-28-05,09.37.05AM,Lockfree,33,2722
2022-28-05,09.37.09AM,Lockfree,33,2694
2022-28-05,09.37.13AM,Lockfree,33,2950
2022-28-05,09.37.16AM,Lockfree,33,3146
2022-28-05,09.37.20AM,Lockfree,33,2733
2022-28-05,09.37.24AM,Lockfree,33,2800
2022-28-05,09.37.28AM,Lockfree,33,2985
2022-28-05,09.37.32AM,Lockfree,33,2646
2022-28-05,09.37.35AM,Lockfree,33,2805
2022-28-05,09.37.39AM,Lockfree,33,2963
2022-28-05,09.37.43AM,Lockfree,33,2638
2022-28-05,09.37.47AM,Lockfree,33,2704
2022-28-05,09.37.50AM,Lockfree,33,2739
2022-28-05,09.37.54AM,Lockfree,33,2923
2022-28-05,09.37.58AM,Lockfree,33,2765
2022-28-05,09.38.02AM,Lockfree,33,2838
2022-28-05,09.38.06AM,Lockfree,33,2773
2022-28-05,09.38.09AM,Lockfree,33,2903
2022-28-05,09.38.13AM,Lockfree,33,2858
2022-28-05,09.38.17AM,Lockfree,33,2882
2022-28-05,09.38.21AM,Semaphorelock,34,28352
2022-28-05,09.38.24AM,Semaphorelock,34,28171
2022-28-05,09.38.28AM,Semaphorelock,34,28677
2022-28-05,09.38.32AM,Semaphorelock,34,28434
2022-28-05,09.38.35AM,Semaphorelock,34,28352
2022-28-05,09.38.39AM,Semaphorelock,34,28215
2022-28-05,09.38.43AM,Semaphorelock,34,28398
2022-28-05,09.38.47AM,Semaphorelock,34,28576
2022-28-05,09.38.50AM,Semaphorelock,34,28278
2022-28-05,09.38.54AM,Semaphorelock,34,28635
2022-28-05,09.38.58AM,Semaphorelock,34,28478
2022-28-05,09.39.01AM,Semaphorelock,34,28566
2022-28-05,09.39.05AM,Semaphorelock,34,28042
2022-28-05,09.39.09AM,Semaphorelock,34,26863
2022-28-05,09.39.13AM,Semaphorelock,34,28322
2022-28-05,09.39.16AM,Semaphorelock,34,28717
2022-28-05,09.39.20AM,Semaphorelock,34,28644
2022-28-05,09.39.24AM,Semaphorelock,34,28603
2022-28-05,09.39.27AM,Semaphorelock,34,28354
2022-28-05,09.39.31AM,Semaphorelock,34,28292
2022-28-05,09.39.35AM,Semaphorelock,34,28295
2022-28-05,09.39.38AM,Monitorlock,35,27957
2022-28-05,09.39.42AM,Monitorlock,35,28006
2022-28-05,09.39.46AM,Monitorlock,35,27870
2022-28-05,09.39.50AM,Monitorlock,35,27778
2022-28-05,09.39.53AM,Monitorlock,35,27820
2022-28-05,09.39.57AM,Monitorlock,35,27709
2022-28-05,09.40.01AM,Monitorlock,35,27890
2022-28-05,09.40.04AM,Monitorlock,35,27467
2022-28-05,09.40.08AM,Monitorlock,35,28017
2022-28-05,09.40.12AM,Monitorlock,35,27881
2022-28-05,09.40.16AM,Monitorlock,35,27468
2022-28-05,09.40.19AM,Monitorlock,35,27756
2022-28-05,09.40.23AM,Monitorlock,35,27828
2022-28-05,09.40.27AM,Monitorlock,35,27714
2022-28-05,09.40.30AM,Monitorlock,35,27978
2022-28-05,09.40.34AM,Monitorlock,35,27724
2022-28-05,09.40.38AM,Monitorlock,35,27842
2022-28-05,09.40.42AM,Monitorlock,35,27830
2022-28-05,09.40.45AM,Monitorlock,35,27641
2022-28-05,09.40.49AM,Monitorlock,35,27934
2022-28-05,09.40.53AM,Monitorlock,35,28040
2022-28-05,09.40.56AM,Lockfree,36,2715
2022-28-05,09.41.00AM,Lockfree,36,2832
2022-28-05,09.41.04AM,Lockfree,36,2750
2022-28-05,09.41.08AM,Lockfree,36,2713
2022-28-05,09.41.12AM,Lockfree,36,2844
2022-28-05,09.41.15AM,Lockfree,36,2690
2022-28-05,09.41.19AM,Lockfree,36,2802
2022-28-05,09.41.23AM,Lockfree,36,2696
2022-28-05,09.41.27AM,Lockfree,36,2682
2022-28-05,09.41.31AM,Lockfree,36,2758
2022-28-05,09.41.34AM,Lockfree,36,2729
2022-28-05,09.41.38AM,Lockfree,36,2705
2022-28-05,09.41.42AM,Lockfree,36,2633
2022-28-05,09.41.46AM,Lockfree,36,2583
2022-28-05,09.41.50AM,Lockfree,36,2642
2022-28-05,09.41.54AM,Lockfree,36,2805
2022-28-05,09.41.57AM,Lockfree,36,2651
2022-28-05,09.42.01AM,Lockfree,36,2751
2022-28-05,09.42.05AM,Lockfree,36,2975
2022-28-05,09.42.09AM,Lockfree,36,2649
2022-28-05,09.42.13AM,Lockfree,36,2734
2022-28-05,09.42.16AM,Semaphorelock,37,27747
2022-28-05,09.42.20AM,Semaphorelock,37,28104
2022-28-05,09.42.24AM,Semaphorelock,37,28256
2022-28-05,09.42.27AM,Semaphorelock,37,28399
2022-28-05,09.42.31AM,Semaphorelock,37,28288
2022-28-05,09.42.35AM,Semaphorelock,37,28256
2022-28-05,09.42.39AM,Semaphorelock,37,28021
2022-28-05,09.42.42AM,Semaphorelock,37,28717
2022-28-05,09.42.46AM,Semaphorelock,37,27977
2022-28-05,09.42.50AM,Semaphorelock,37,28514
2022-28-05,09.42.53AM,Semaphorelock,37,28362
2022-28-05,09.42.57AM,Semaphorelock,37,28535
2022-28-05,09.43.01AM,Semaphorelock,37,28424
2022-28-05,09.43.05AM,Semaphorelock,37,27889
2022-28-05,09.43.08AM,Semaphorelock,37,28222
2022-28-05,09.43.12AM,Semaphorelock,37,27280
2022-28-05,09.43.16AM,Semaphorelock,37,28006
2022-28-05,09.43.19AM,Semaphorelock,37,27902
2022-28-05,09.43.23AM,Semaphorelock,37,28269
2022-28-05,09.43.27AM,Semaphorelock,37,28399
2022-28-05,09.43.31AM,Semaphorelock,37,27469
2022-28-05,09.43.34AM,Monitorlock,38,27389
2022-28-05,09.43.38AM,Monitorlock,38,27456
2022-28-05,09.43.42AM,Monitorlock,38,27709
2022-28-05,09.43.45AM,Monitorlock,38,26799
2022-28-05,09.43.49AM,Monitorlock,38,27286
2022-28-05,09.43.53AM,Monitorlock,38,27782
2022-28-05,09.43.57AM,Monitorlock,38,27600
2022-28-05,09.44.00AM,Monitorlock,38,27440
2022-28-05,09.44.04AM,Monitorlock,38,27275
2022-28-05,09.44.08AM,Monitorlock,38,27565
2022-28-05,09.44.12AM,Monitorlock,38,27574
2022-28-05,09.44.15AM,Monitorlock,38,27098
2022-28-05,09.44.19AM,Monitorlock,38,27459
2022-28-05,09.44.23AM,Monitorlock,38,27077
2022-28-05,09.44.26AM,Monitorlock,38,26600
2022-28-05,09.44.30AM,Monitorlock,38,26599
2022-28-05,09.44.34AM,Monitorlock,38,26562
2022-28-05,09.44.38AM,Monitorlock,38,27146
2022-28-05,09.44.41AM,Monitorlock,38,27469
2022-28-05,09.44.45AM,Monitorlock,38,26716
2022-28-05,09.44.49AM,Monitorlock,38,27193
2022-28-05,09.44.52AM,Lockfree,39,2623
2022-28-05,09.44.56AM,Lockfree,39,2643
2022-28-05,09.45.00AM,Lockfree,39,2588
2022-28-05,09.45.04AM,Lockfree,39,2667
2022-28-05,09.45.08AM,Lockfree,39,2616
2022-28-05,09.45.12AM,Lockfree,39,2512
2022-28-05,09.45.15AM,Lockfree,39,2731
2022-28-05,09.45.19AM,Lockfree,39,2813
2022-28-05,09.45.23AM,Lockfree,39,2554
2022-28-05,09.45.27AM,Lockfree,39,2425
2022-28-05,09.45.31AM,Lockfree,39,2642
2022-28-05,09.45.35AM,Lockfree,39,2668
2022-28-05,09.45.38AM,Lockfree,39,2578
2022-28-05,09.45.42AM,Lockfree,39,2821
2022-28-05,09.45.46AM,Lockfree,39,2593
2022-28-05,09.45.50AM,Lockfree,39,2548
2022-28-05,09.45.54AM,Lockfree,39,2747
2022-28-05,09.45.58AM,Lockfree,39,2614
2022-28-05,09.46.02AM,Lockfree,39,2585
2022-28-05,09.46.05AM,Lockfree,39,2393
2022-28-05,09.46.09AM,Lockfree,39,2722
2022-28-05,09.46.13AM,Semaphorelock,40,28129
2022-28-05,09.46.17AM,Semaphorelock,40,28074
2022-28-05,09.46.20AM,Semaphorelock,40,28385
2022-28-05,09.46.24AM,Semaphorelock,40,27958
2022-28-05,09.46.28AM,Semaphorelock,40,28109
2022-28-05,09.46.32AM,Semaphorelock,40,28178
2022-28-05,09.46.35AM,Semaphorelock,40,28301
2022-28-05,09.46.39AM,Semaphorelock,40,27654
2022-28-05,09.46.43AM,Semaphorelock,40,28251
2022-28-05,09.46.46AM,Semaphorelock,40,28158
2022-28-05,09.46.50AM,Semaphorelock,40,28106
2022-28-05,09.46.54AM,Semaphorelock,40,28509
2022-28-05,09.46.58AM,Semaphorelock,40,28202
2022-28-05,09.47.01AM,Semaphorelock,40,28168
2022-28-05,09.47.05AM,Semaphorelock,40,28289
2022-28-05,09.47.09AM,Semaphorelock,40,27748
2022-28-05,09.47.12AM,Semaphorelock,40,26522
2022-28-05,09.47.16AM,Semaphorelock,40,27859
2022-28-05,09.47.20AM,Semaphorelock,40,28190
2022-28-05,09.47.24AM,Semaphorelock,40,28196
2022-28-05,09.47.27AM,Semaphorelock,40,28299
2022-28-05,09.49.13AM,Lockfree,42,2474
2022-28-05,09.49.17AM,Lockfree,42,2515
2022-28-05,09.49.21AM,Lockfree,42,2459
2022-28-05,09.49.25AM,Lockfree,42,2688
2022-28-05,09.49.29AM,Lockfree,42,2482
2022-28-05,09.49.33AM,Lockfree,42,2588
2022-28-05,09.49.36AM,Lockfree,42,2621
2022-28-05,09.49.40AM,Lockfree,42,2635
2022-28-05,09.49.44AM,Lockfree,42,2557
2022-28-05,09.49.48AM,Lockfree,42,2743
2022-28-05,09.49.52AM,Lockfree,42,2533
2022-28-05,09.49.56AM,Lockfree,42,2749
2022-28-05,09.50.00AM,Lockfree,42,2629
2022-28-05,09.50.03AM,Lockfree,42,2320
2022-28-05,09.50.07AM,Lockfree,42,2452
2022-28-05,09.50.11AM,Lockfree,42,2408
2022-28-05,09.50.15AM,Lockfree,42,2663
2022-28-05,09.50.19AM,Lockfree,42,2340
2022-28-05,09.50.23AM,Lockfree,42,2473
2022-28-05,09.50.27AM,Lockfree,42,2487
2022-28-05,09.50.30AM,Lockfree,42,2435
2022-28-05,09.50.34AM,Semaphorelock,43,28406
2022-28-05,09.50.38AM,Semaphorelock,43,27705
2022-28-05,09.50.42AM,Semaphorelock,43,28665
2022-28-05,09.50.45AM,Semaphorelock,43,28482
2022-28-05,09.50.49AM,Semaphorelock,43,27954
2022-28-05,09.50.53AM,Semaphorelock,43,27882
2022-28-05,09.50.57AM,Semaphorelock,43,28340
2022-28-05,09.51.00AM,Semaphorelock,43,27952
2022-28-05,09.51.04AM,Semaphorelock,43,27981
2022-28-05,09.51.08AM,Semaphorelock,43,28147
2022-28-05,09.51.11AM,Semaphorelock,43,28415
2022-28-05,09.51.15AM,Semaphorelock,43,27319
2022-28-05,09.51.19AM,Semaphorelock,43,27888
2022-28-05,09.51.23AM,Semaphorelock,43,27899
2022-28-05,09.51.26AM,Semaphorelock,43,28088
2022-28-05,09.51.30AM,Semaphorelock,43,27909
2022-28-05,09.51.34AM,Semaphorelock,43,28111
2022-28-05,09.51.37AM,Semaphorelock,43,28129
2022-28-05,09.51.41AM,Semaphorelock,43,28168
2022-28-05,09.51.45AM,Semaphorelock,43,27517
2022-28-05,09.51.49AM,Semaphorelock,43,28001
2022-28-05,09.53.35AM,Lockfree,45,2330
2022-28-05,09.53.38AM,Lockfree,45,2527
2022-28-05,09.53.42AM,Lockfree,45,2600
2022-28-05,09.53.46AM,Lockfree,45,2574
2022-28-05,09.53.50AM,Lockfree,45,2401
2022-28-05,09.53.54AM,Lockfree,45,2545
2022-28-05,09.53.58AM,Lockfree,45,2501
2022-28-05,09.54.01AM,Lockfree,45,2518
2022-28-05,09.54.05AM,Lockfree,45,2475
2022-28-05,09.54.09AM,Lockfree,45,2356
2022-28-05,09.54.13AM,Lockfree,45,2560
2022-28-05,09.54.17AM,Lockfree,45,2486
2022-28-05,09.54.21AM,Lockfree,45,2567
2022-28-05,09.54.24AM,Lockfree,45,2641
2022-28-05,09.54.28AM,Lockfree,45,2796
2022-28-05,09.54.32AM,Lockfree,45,2547
2022-28-05,09.54.36AM,Lockfree,45,2593
2022-28-05,09.54.40AM,Lockfree,45,2489
2022-28-05,09.54.44AM,Lockfree,45,2339
2022-28-05,09.54.48AM,Lockfree,45,2414
2022-28-05,09.54.51AM,Lockfree,45,2306
2022-28-05,09.54.55AM,Semaphorelock,46,27831
2022-28-05,09.54.59AM,Semaphorelock,46,28071
2022-28-05,09.55.03AM,Semaphorelock,46,27945
2022-28-05,09.55.06AM,Semaphorelock,46,28258
2022-28-05,09.55.10AM,Semaphorelock,46,28073
2022-28-05,09.55.14AM,Semaphorelock,46,27691
2022-28-05,09.55.18AM,Semaphorelock,46,26487
2022-28-05,09.55.21AM,Semaphorelock,46,28395
2022-28-05,09.55.25AM,Semaphorelock,46,27932
2022-28-05,09.55.29AM,Semaphorelock,46,28026
2022-28-05,09.55.32AM,Semaphorelock,46,28249
2022-28-05,09.55.36AM,Semaphorelock,46,27831
2022-28-05,09.55.40AM,Semaphorelock,46,27964
2022-28-05,09.55.44AM,Semaphorelock,46,28313
2022-28-05,09.55.47AM,Semaphorelock,46,27793
2022-28-05,09.55.51AM,Semaphorelock,46,28051
2022-28-05,09.55.55AM,Semaphorelock,46,27444
2022-28-05,09.55.59AM,Semaphorelock,46,28077
2022-28-05,09.56.02AM,Semaphorelock,46,28181
2022-28-05,09.56.06AM,Semaphorelock,46,28317
2022-28-05,09.56.10AM,Semaphorelock,46,27969
2022-28-05,09.57.56AM,Lockfree,48,2510
2022-28-05,09.57.59AM,Lockfree,48,2468
2022-28-05,09.58.03AM,Lockfree,48,2385
2022-28-05,09.58.07AM,Lockfree,48,2247
2022-28-05,09.58.11AM,Lockfree,48,2501
2022-28-05,09.58.15AM,Lockfree,48,2182
2022-28-05,09.58.19AM,Lockfree,48,2203
2022-28-05,09.58.22AM,Lockfree,48,2583
2022-28-05,09.58.26AM,Lockfree,48,2503
2022-28-05,09.58.30AM,Lockfree,48,2313
2022-28-05,09.58.34AM,Lockfree,48,2281
2022-28-05,09.58.38AM,Lockfree,48,2353
2022-28-05,09.58.42AM,Lockfree,48,2206
2022-28-05,09.58.45AM,Lockfree,48,2192
2022-28-05,09.58.49AM,Lockfree,48,2379
2022-28-05,09.58.53AM,Lockfree,48,2210
2022-28-05,09.58.57AM,Lockfree,48,2390
2022-28-05,09.59.01AM,Lockfree,48,2283
2022-28-05,09.59.04AM,Lockfree,48,2246
2022-28-05,09.59.08AM,Lockfree,48,2491
2022-28-05,09.59.12AM,Lockfree,48,2162
2022-28-05,09.59.16AM,Semaphorelock,49,27210
2022-28-05,09.59.20AM,Semaphorelock,49,27700
2022-28-05,09.59.24AM,Semaphorelock,49,28135
2022-28-05,09.59.27AM,Semaphorelock,49,28083
2022-28-05,09.59.31AM,Semaphorelock,49,27820
2022-28-05,09.59.35AM,Semaphorelock,49,27854
2022-28-05,09.59.38AM,Semaphorelock,49,27810
2022-28-05,09.59.42AM,Semaphorelock,49,28059
2022-28-05,09.59.46AM,Semaphorelock,49,27980
2022-28-05,09.59.49AM,Semaphorelock,49,28179
2022-28-05,09.59.53AM,Semaphorelock,49,28242
2022-28-05,09.59.57AM,Semaphorelock,49,28064
2022-28-05,10.00.01AM,Semaphorelock,49,27562
2022-28-05,10.00.04AM,Semaphorelock,49,27747
2022-28-05,10.00.08AM,Semaphorelock,49,27851
2022-28-05,10.00.12AM,Semaphorelock,49,27707
2022-28-05,10.00.15AM,Semaphorelock,49,26910
2022-28-05,10.00.19AM,Semaphorelock,49,27973
2022-28-05,10.00.23AM,Semaphorelock,49,28065
2022-28-05,10.00.27AM,Semaphorelock,49,27912
2022-28-05,10.00.30AM,Semaphorelock,49,28167
2022-28-05,10.02.16AM,Lockfree,51,2285
2022-28-05,10.02.20AM,Lockfree,51,2309
2022-28-05,10.02.24AM,Lockfree,51,2326
2022-28-05,10.02.28AM,Lockfree,51,2259
2022-28-05,10.02.32AM,Lockfree,51,2383
2022-28-05,10.02.35AM,Lockfree,51,2206
2022-28-05,10.02.39AM,Lockfree,51,2262
2022-28-05,10.02.43AM,Lockfree,51,2136
2022-28-05,10.02.47AM,Lockfree,51,2371
2022-28-05,10.02.51AM,Lockfree,51,2334
2022-28-05,10.02.54AM,Lockfree,51,2179
2022-28-05,10.02.58AM,Lockfree,51,2113
2022-28-05,10.03.02AM,Lockfree,51,2104
2022-28-05,10.03.06AM,Lockfree,51,2346
2022-28-05,10.03.10AM,Lockfree,51,2093
2022-28-05,10.03.14AM,Lockfree,51,2433
2022-28-05,10.03.18AM,Lockfree,51,2350
2022-28-05,10.03.21AM,Lockfree,51,2336
2022-28-05,10.03.25AM,Lockfree,51,2456
2022-28-05,10.03.29AM,Lockfree,51,2299
2022-28-05,10.03.33AM,Lockfree,51,2113
2022-28-05,10.03.37AM,Semaphorelock,52,27966
2022-28-05,10.03.41AM,Semaphorelock,52,27475
2022-28-05,10.03.44AM,Semaphorelock,52,27115
2022-28-05,10.03.48AM,Semaphorelock,52,27651
2022-28-05,10.03.52AM,Semaphorelock,52,27757
2022-28-05,10.03.55AM,Semaphorelock,52,28220
2022-28-05,10.03.59AM,Semaphorelock,52,27657
2022-28-05,10.04.03AM,Semaphorelock,52,27839
2022-28-05,10.04.06AM,Semaphorelock,52,28176
2022-28-05,10.04.10AM,Semaphorelock,52,27755
2022-28-05,10.04.14AM,Semaphorelock,52,27878
2022-28-05,10.04.18AM,Semaphorelock,52,27121
2022-28-05,10.04.21AM,Semaphorelock,52,27907
2022-28-05,10.04.25AM,Semaphorelock,52,27585
2022-28-05,10.04.29AM,Semaphorelock,52,27847
2022-28-05,10.04.32AM,Semaphorelock,52,27750
2022-28-05,10.04.36AM,Semaphorelock,52,27845
2022-28-05,10.04.40AM,Semaphorelock,52,27782
2022-28-05,10.04.43AM,Semaphorelock,52,28101
2022-28-05,10.04.47AM,Semaphorelock,52,27681
2022-28-05,10.04.51AM,Semaphorelock,52,28025
2022-28-05,10.06.36AM,Lockfree,54,2047
2022-28-05,10.06.40AM,Lockfree,54,2151
2022-28-05,10.06.44AM,Lockfree,54,2191
2022-28-05,10.06.48AM,Lockfree,54,2046
2022-28-05,10.06.52AM,Lockfree,54,2343
2022-28-05,10.06.56AM,Lockfree,54,2289
2022-28-05,10.06.59AM,Lockfree,54,2142
2022-28-05,10.07.03AM,Lockfree,54,2268
2022-28-05,10.07.07AM,Lockfree,54,2034
2022-28-05,10.07.11AM,Lockfree,54,2266
2022-28-05,10.07.15AM,Lockfree,54,2072
2022-28-05,10.07.19AM,Lockfree,54,2379
2022-28-05,10.07.22AM,Lockfree,54,2171
2022-28-05,10.07.26AM,Lockfree,54,1973
2022-28-05,10.07.30AM,Lockfree,54,2446
2022-28-05,10.07.34AM,Lockfree,54,2287
2022-28-05,10.07.38AM,Lockfree,54,2131
2022-28-05,10.07.42AM,Lockfree,54,2253
2022-28-05,10.07.46AM,Lockfree,54,2201
2022-28-05,10.07.49AM,Lockfree,54,2415
2022-28-05,10.07.53AM,Lockfree,54,2163
2022-28-05,10.07.57AM,Semaphorelock,55,27546
2022-28-05,10.08.01AM,Semaphorelock,55,27428
2022-28-05,10.08.04AM,Semaphorelock,55,27282
